  X         Y          Z
  79.5917  15.5153    397.00
  79.6083  15.5153    153.00
  79.6250  15.5153     95.00
  79.6417  15.5153     87.00
  79.6583  15.5153     81.00
  79.6750  15.5153     73.00
  79.6917  15.5153     69.00
  79.7083  15.5153     63.00
  79.7250  15.5153     61.00
  79.7417  15.5153     55.00
  79.7583  15.5153     49.00
  79.7750  15.5153     51.00
  79.7917  15.5153     41.00
  79.8083  15.5153     43.00
  79.8250  15.5153     51.00
  79.8417  15.5153     55.00
  79.8583  15.5153     55.00
  79.8750  15.5153     41.00
  79.8917  15.5153     43.00
  79.9083  15.5153     51.00
  79.9250  15.5153     43.00
  79.9417  15.5153     41.00
  79.9583  15.5153     39.00
  79.9750  15.5153     33.00
  79.9917  15.5153     29.00
  80.0083  15.5153     25.00
  78.0083  15.4992    453.00
  78.0250  15.4992    497.00
  78.0417  15.4992    479.00
  78.0583  15.4992    481.00
  78.0750  15.4992    467.00
  78.0917  15.4992    453.00
  78.1083  15.4992    467.00
  78.1250  15.4992    453.00
  78.1417  15.4992    455.00
  78.1583  15.4992    437.00
  78.1750  15.4992    417.00
  78.1917  15.4992    391.00
  78.2083  15.4992    381.00
  78.2250  15.4992    363.00
  78.2417  15.4992    357.00
  78.2583  15.4992    343.00
  78.2750  15.4992    319.00
  78.2917  15.4992    287.00
  78.3083  15.4992    251.00
  78.3250  15.4992    231.00
  78.3417  15.4992    227.00
  78.3583  15.4992    223.00
  78.3750  15.4992    219.00
  78.3917  15.4992    213.00
  78.4083  15.4992    211.00
  78.4250  15.4992    211.00
  78.4417  15.4992    211.00
  78.4583  15.4992    211.00
  78.4750  15.4992    209.00
  78.4917  15.4992    211.00
  78.5083  15.4992    213.00
  78.5250  15.4992    215.00
  78.5417  15.4992    217.00
  78.5583  15.4992    221.00
  78.5750  15.4992    227.00
  78.5917  15.4992    233.00
  78.6083  15.4992    253.00
  78.6250  15.4992    353.00
  78.6417  15.4992    353.00
  78.6583  15.4992    373.00
  78.6750  15.4992    361.00
  78.6917  15.4992    319.00
  78.7083  15.4992    317.00
  78.7250  15.4992    349.00
  78.7417  15.4992    399.00
  78.7583  15.4992    465.00
  78.7750  15.4992    621.00
  78.7917  15.4992    603.00
  78.8083  15.4992    523.00
  78.8250  15.4992    519.00
  78.8417  15.4992    499.00
  78.8583  15.4992    525.00
  78.8750  15.4992    409.00
  78.8917  15.4992    297.00
  78.9083  15.4992    281.00
  78.9250  15.4992    247.00
  78.9417  15.4992    245.00
  78.9583  15.4992    233.00
  78.9750  15.4992    223.00
  78.9917  15.4992    219.00
  79.0083  15.4992    389.00
  79.0250  15.4992    617.00
  79.0417  15.4992    381.00
  79.0583  15.4992    237.00
  79.0750  15.4992    299.00
  79.0917  15.4992    199.00
  79.1083  15.4992    205.00
  79.1250  15.4992    213.00
  79.1417  15.4992    203.00
  79.1583  15.4992    215.00
  79.1750  15.4992    215.00
  79.1917  15.4992    245.00
  79.2083  15.4992    473.00
  79.2250  15.4992    293.00
  79.2417  15.4992    191.00
  79.2583  15.4992    169.00
  79.2750  15.4992    163.00
  79.2917  15.4992    159.00
  79.3083  15.4992    155.00
  79.3250  15.4992    157.00
  79.3417  15.4992    157.00
  79.3583  15.4992    155.00
  79.3750  15.4992    159.00
  79.3917  15.4992    149.00
  79.4083  15.4992    147.00
  79.4250  15.4992    159.00
  79.4417  15.4992    189.00
  79.4583  15.4992    145.00
  79.4750  15.4992    139.00
  79.4917  15.4992    129.00
  79.5083  15.4992    211.00
  79.5250  15.4992    161.00
  79.5417  15.4992    119.00
  79.5583  15.4992    137.00
  79.5750  15.4992    183.00
  79.5917  15.4992    275.00
  79.6083  15.4992    263.00
  79.6250  15.4992     95.00
  79.6417  15.4992     83.00
  79.6583  15.4992     77.00
  79.6750  15.4992     71.00
  79.6917  15.4992     67.00
  79.7083  15.4992     61.00
  79.7250  15.4992     53.00
  79.7417  15.4992     49.00
  79.7583  15.4992     45.00
  79.7750  15.4992     47.00
  79.7917  15.4992     45.00
  79.8083  15.4992     35.00
  79.8250  15.4992     43.00
  79.8417  15.4992     41.00
  79.8583  15.4992     51.00
  79.8750  15.4992     43.00
  79.8917  15.4992     37.00
  79.9083  15.4992     43.00
  79.9250  15.4992     35.00
  79.9417  15.4992     37.00
  79.9583  15.4992     37.00
  79.9750  15.4992     29.00
  79.9917  15.4992     23.00
  80.0083  15.4992     19.00
  78.0083  15.4831    433.00
  78.0250  15.4831    457.00
  78.0417  15.4831    483.00
  78.0583  15.4831    493.00
  78.0750  15.4831    485.00
  78.0917  15.4831    487.00
  78.1083  15.4831    451.00
  78.1250  15.4831    429.00
  78.1417  15.4831    421.00
  78.1583  15.4831    415.00
  78.1750  15.4831    399.00
  78.1917  15.4831    401.00
  78.2083  15.4831    425.00
  78.2250  15.4831    411.00
  78.2417  15.4831    403.00
  78.2583  15.4831    369.00
  78.2750  15.4831    327.00
  78.2917  15.4831    285.00
  78.3083  15.4831    241.00
  78.3250  15.4831    225.00
  78.3417  15.4831    223.00
  78.3583  15.4831    219.00
  78.3750  15.4831    215.00
  78.3917  15.4831    211.00
  78.4083  15.4831    209.00
  78.4250  15.4831    209.00
  78.4417  15.4831    207.00
  78.4583  15.4831    207.00
  78.4750  15.4831    209.00
  78.4917  15.4831    215.00
  78.5083  15.4831    219.00
  78.5250  15.4831    219.00
  78.5417  15.4831    221.00
  78.5583  15.4831    225.00
  78.5750  15.4831    231.00
  78.5917  15.4831    237.00
  78.6083  15.4831    247.00
  78.6250  15.4831    305.00
  78.6417  15.4831    371.00
  78.6583  15.4831    295.00
  78.6750  15.4831    313.00
  78.6917  15.4831    307.00
  78.7083  15.4831    309.00
  78.7250  15.4831    333.00
  78.7417  15.4831    387.00
  78.7583  15.4831    485.00
  78.7750  15.4831    551.00
  78.7917  15.4831    633.00
  78.8083  15.4831    521.00
  78.8250  15.4831    471.00
  78.8417  15.4831    463.00
  78.8583  15.4831    431.00
  78.8750  15.4831    385.00
  78.8917  15.4831    309.00
  78.9083  15.4831    275.00
  78.9250  15.4831    295.00
  78.9417  15.4831    281.00
  78.9583  15.4831    235.00
  78.9750  15.4831    227.00
  78.9917  15.4831    223.00
  79.0083  15.4831    373.00
  79.0250  15.4831    421.00
  79.0417  15.4831    249.00
  79.0583  15.4831    295.00
  79.0750  15.4831    245.00
  79.0917  15.4831    203.00
  79.1083  15.4831    293.00
  79.1250  15.4831    227.00
  79.1417  15.4831    213.00
  79.1583  15.4831    213.00
  79.1750  15.4831    225.00
  79.1917  15.4831    267.00
  79.2083  15.4831    461.00
  79.2250  15.4831    245.00
  79.2417  15.4831    183.00
  79.2583  15.4831    163.00
  79.2750  15.4831    155.00
  79.2917  15.4831    151.00
  79.3083  15.4831    149.00
  79.3250  15.4831    147.00
  79.3417  15.4831    147.00
  79.3583  15.4831    145.00
  79.3750  15.4831    145.00
  79.3917  15.4831    143.00
  79.4083  15.4831    143.00
  79.4250  15.4831    159.00
  79.4417  15.4831    181.00
  79.4583  15.4831    149.00
  79.4750  15.4831    135.00
  79.4917  15.4831    129.00
  79.5083  15.4831    135.00
  79.5250  15.4831    123.00
  79.5417  15.4831    113.00
  79.5583  15.4831    121.00
  79.5750  15.4831    125.00
  79.5917  15.4831    191.00
  79.6083  15.4831    199.00
  79.6250  15.4831    101.00
  79.6417  15.4831     85.00
  79.6583  15.4831     77.00
  79.6750  15.4831     71.00
  79.6917  15.4831     63.00
  79.7083  15.4831     57.00
  79.7250  15.4831     53.00
  79.7417  15.4831     59.00
  79.7583  15.4831     53.00
  79.7750  15.4831     43.00
  79.7917  15.4831     41.00
  79.8083  15.4831     39.00
  79.8250  15.4831     33.00
  79.8417  15.4831     35.00
  79.8583  15.4831     39.00
  79.8750  15.4831     45.00
  79.8917  15.4831     31.00
  79.9083  15.4831     37.00
  79.9250  15.4831     29.00
  79.9417  15.4831     31.00
  79.9583  15.4831     37.00
  79.9750  15.4831     35.00
  79.9917  15.4831     27.00
  80.0083  15.4831     19.00
  78.0083  15.4671    461.00
  78.0250  15.4671    535.00
  78.0417  15.4671    513.00
  78.0583  15.4671    513.00
  78.0750  15.4671    519.00
  78.0917  15.4671    485.00
  78.1083  15.4671    445.00
  78.1250  15.4671    447.00
  78.1417  15.4671    429.00
  78.1583  15.4671    411.00
  78.1750  15.4671    403.00
  78.1917  15.4671    425.00
  78.2083  15.4671    391.00
  78.2250  15.4671    345.00
  78.2417  15.4671    333.00
  78.2583  15.4671    325.00
  78.2750  15.4671    289.00
  78.2917  15.4671    255.00
  78.3083  15.4671    225.00
  78.3250  15.4671    219.00
  78.3417  15.4671    219.00
  78.3583  15.4671    215.00
  78.3750  15.4671    211.00
  78.3917  15.4671    207.00
  78.4083  15.4671    205.00
  78.4250  15.4671    205.00
  78.4417  15.4671    205.00
  78.4583  15.4671    209.00
  78.4750  15.4671    215.00
  78.4917  15.4671    217.00
  78.5083  15.4671    219.00
  78.5250  15.4671    223.00
  78.5417  15.4671    225.00
  78.5583  15.4671    227.00
  78.5750  15.4671    231.00
  78.5917  15.4671    239.00
  78.6083  15.4671    243.00
  78.6250  15.4671    267.00
  78.6417  15.4671    353.00
  78.6583  15.4671    325.00
  78.6750  15.4671    363.00
  78.6917  15.4671    325.00
  78.7083  15.4671    325.00
  78.7250  15.4671    331.00
  78.7417  15.4671    379.00
  78.7583  15.4671    527.00
  78.7750  15.4671    553.00
  78.7917  15.4671    563.00
  78.8083  15.4671    521.00
  78.8250  15.4671    459.00
  78.8417  15.4671    445.00
  78.8583  15.4671    363.00
  78.8750  15.4671    339.00
  78.8917  15.4671    329.00
  78.9083  15.4671    289.00
  78.9250  15.4671    355.00
  78.9417  15.4671    263.00
  78.9583  15.4671    239.00
  78.9750  15.4671    231.00
  78.9917  15.4671    227.00
  79.0083  15.4671    283.00
  79.0250  15.4671    269.00
  79.0417  15.4671    223.00
  79.0583  15.4671    329.00
  79.0750  15.4671    215.00
  79.0917  15.4671    233.00
  79.1083  15.4671    365.00
  79.1250  15.4671    221.00
  79.1417  15.4671    221.00
  79.1583  15.4671    225.00
  79.1750  15.4671    233.00
  79.1917  15.4671    329.00
  79.2083  15.4671    525.00
  79.2250  15.4671    249.00
  79.2417  15.4671    179.00
  79.2583  15.4671    163.00
  79.2750  15.4671    155.00
  79.2917  15.4671    147.00
  79.3083  15.4671    143.00
  79.3250  15.4671    139.00
  79.3417  15.4671    139.00
  79.3583  15.4671    137.00
  79.3750  15.4671    137.00
  79.3917  15.4671    135.00
  79.4083  15.4671    139.00
  79.4250  15.4671    151.00
  79.4417  15.4671    185.00
  79.4583  15.4671    153.00
  79.4750  15.4671    149.00
  79.4917  15.4671    129.00
  79.5083  15.4671    121.00
  79.5250  15.4671    119.00
  79.5417  15.4671    109.00
  79.5583  15.4671    105.00
  79.5750  15.4671    179.00
  79.5917  15.4671    311.00
  79.6083  15.4671    127.00
  79.6250  15.4671     99.00
  79.6417  15.4671     95.00
  79.6583  15.4671     77.00
  79.6750  15.4671     69.00
  79.6917  15.4671     65.00
  79.7083  15.4671     69.00
  79.7250  15.4671     63.00
  79.7417  15.4671     65.00
  79.7583  15.4671     53.00
  79.7750  15.4671     47.00
  79.7917  15.4671     39.00
  79.8083  15.4671     39.00
  79.8250  15.4671     37.00
  79.8417  15.4671     29.00
  79.8583  15.4671     29.00
  79.8750  15.4671     35.00
  79.8917  15.4671     33.00
  79.9083  15.4671     29.00
  79.9250  15.4671     25.00
  79.9417  15.4671     29.00
  79.9583  15.4671     31.00
  79.9750  15.4671     37.00
  79.9917  15.4671     27.00
  80.0083  15.4671     21.00
  78.0083  15.4510    539.00
  78.0250  15.4510    527.00
  78.0417  15.4510    493.00
  78.0583  15.4510    507.00
  78.0750  15.4510    487.00
  78.0917  15.4510    467.00
  78.1083  15.4510    455.00
  78.1250  15.4510    439.00
  78.1417  15.4510    425.00
  78.1583  15.4510    425.00
  78.1750  15.4510    427.00
  78.1917  15.4510    427.00
  78.2083  15.4510    337.00
  78.2250  15.4510    299.00
  78.2417  15.4510    317.00
  78.2583  15.4510    299.00
  78.2750  15.4510    261.00
  78.2917  15.4510    239.00
  78.3083  15.4510    219.00
  78.3250  15.4510    215.00
  78.3417  15.4510    213.00
  78.3583  15.4510    211.00
  78.3750  15.4510    207.00
  78.3917  15.4510    203.00
  78.4083  15.4510    203.00
  78.4250  15.4510    203.00
  78.4417  15.4510    207.00
  78.4583  15.4510    211.00
  78.4750  15.4510    213.00
  78.4917  15.4510    217.00
  78.5083  15.4510    219.00
  78.5250  15.4510    223.00
  78.5417  15.4510    225.00
  78.5583  15.4510    229.00
  78.5750  15.4510    231.00
  78.5917  15.4510    237.00
  78.6083  15.4510    243.00
  78.6250  15.4510    281.00
  78.6417  15.4510    265.00
  78.6583  15.4510    267.00
  78.6750  15.4510    363.00
  78.6917  15.4510    369.00
  78.7083  15.4510    337.00
  78.7250  15.4510    349.00
  78.7417  15.4510    373.00
  78.7583  15.4510    527.00
  78.7750  15.4510    479.00
  78.7917  15.4510    473.00
  78.8083  15.4510    497.00
  78.8250  15.4510    441.00
  78.8417  15.4510    483.00
  78.8583  15.4510    363.00
  78.8750  15.4510    315.00
  78.8917  15.4510    301.00
  78.9083  15.4510    347.00
  78.9250  15.4510    415.00
  78.9417  15.4510    267.00
  78.9583  15.4510    243.00
  78.9750  15.4510    237.00
  78.9917  15.4510    233.00
  79.0083  15.4510    231.00
  79.0250  15.4510    223.00
  79.0417  15.4510    271.00
  79.0583  15.4510    305.00
  79.0750  15.4510    217.00
  79.0917  15.4510    301.00
  79.1083  15.4510    269.00
  79.1250  15.4510    225.00
  79.1417  15.4510    243.00
  79.1583  15.4510    233.00
  79.1750  15.4510    247.00
  79.1917  15.4510    343.00
  79.2083  15.4510    533.00
  79.2250  15.4510    267.00
  79.2417  15.4510    183.00
  79.2583  15.4510    165.00
  79.2750  15.4510    155.00
  79.2917  15.4510    149.00
  79.3083  15.4510    143.00
  79.3250  15.4510    139.00
  79.3417  15.4510    137.00
  79.3583  15.4510    133.00
  79.3750  15.4510    131.00
  79.3917  15.4510    127.00
  79.4083  15.4510    133.00
  79.4250  15.4510    147.00
  79.4417  15.4510    201.00
  79.4583  15.4510    157.00
  79.4750  15.4510    139.00
  79.4917  15.4510    131.00
  79.5083  15.4510    135.00
  79.5250  15.4510    161.00
  79.5417  15.4510    133.00
  79.5583  15.4510    103.00
  79.5750  15.4510    129.00
  79.5917  15.4510    169.00
  79.6083  15.4510    101.00
  79.6250  15.4510    101.00
  79.6417  15.4510     97.00
  79.6583  15.4510     85.00
  79.6750  15.4510     77.00
  79.6917  15.4510     75.00
  79.7083  15.4510     77.00
  79.7250  15.4510     71.00
  79.7417  15.4510     61.00
  79.7583  15.4510     53.00
  79.7750  15.4510     43.00
  79.7917  15.4510     41.00
  79.8083  15.4510     35.00
  79.8250  15.4510     33.00
  79.8417  15.4510     33.00
  79.8583  15.4510     27.00
  79.8750  15.4510     25.00
  79.8917  15.4510     27.00
  79.9083  15.4510     25.00
  79.9250  15.4510     23.00
  79.9417  15.4510     21.00
  79.9583  15.4510     31.00
  79.9750  15.4510     57.00
  79.9917  15.4510     35.00
  80.0083  15.4510     27.00
  78.0083  15.4349    533.00
  78.0250  15.4349    503.00
  78.0417  15.4349    481.00
  78.0583  15.4349    469.00
  78.0750  15.4349    455.00
  78.0917  15.4349    447.00
  78.1083  15.4349    445.00
  78.1250  15.4349    439.00
  78.1417  15.4349    443.00
  78.1583  15.4349    405.00
  78.1750  15.4349    427.00
  78.1917  15.4349    365.00
  78.2083  15.4349    331.00
  78.2250  15.4349    307.00
  78.2417  15.4349    267.00
  78.2583  15.4349    265.00
  78.2750  15.4349    251.00
  78.2917  15.4349    225.00
  78.3083  15.4349    217.00
  78.3250  15.4349    211.00
  78.3417  15.4349    207.00
  78.3583  15.4349    205.00
  78.3750  15.4349    203.00
  78.3917  15.4349    201.00
  78.4083  15.4349    203.00
  78.4250  15.4349    205.00
  78.4417  15.4349    209.00
  78.4583  15.4349    209.00
  78.4750  15.4349    213.00
  78.4917  15.4349    217.00
  78.5083  15.4349    219.00
  78.5250  15.4349    221.00
  78.5417  15.4349    225.00
  78.5583  15.4349    227.00
  78.5750  15.4349    231.00
  78.5917  15.4349    235.00
  78.6083  15.4349    241.00
  78.6250  15.4349    249.00
  78.6417  15.4349    255.00
  78.6583  15.4349    277.00
  78.6750  15.4349    349.00
  78.6917  15.4349    371.00
  78.7083  15.4349    333.00
  78.7250  15.4349    355.00
  78.7417  15.4349    371.00
  78.7583  15.4349    503.00
  78.7750  15.4349    463.00
  78.7917  15.4349    433.00
  78.8083  15.4349    459.00
  78.8250  15.4349    403.00
  78.8417  15.4349    457.00
  78.8583  15.4349    371.00
  78.8750  15.4349    307.00
  78.8917  15.4349    295.00
  78.9083  15.4349    373.00
  78.9250  15.4349    335.00
  78.9417  15.4349    285.00
  78.9583  15.4349    249.00
  78.9750  15.4349    257.00
  78.9917  15.4349    237.00
  79.0083  15.4349    229.00
  79.0250  15.4349    227.00
  79.0417  15.4349    329.00
  79.0583  15.4349    261.00
  79.0750  15.4349    247.00
  79.0917  15.4349    315.00
  79.1083  15.4349    251.00
  79.1250  15.4349    237.00
  79.1417  15.4349    235.00
  79.1583  15.4349    245.00
  79.1750  15.4349    255.00
  79.1917  15.4349    411.00
  79.2083  15.4349    453.00
  79.2250  15.4349    269.00
  79.2417  15.4349    203.00
  79.2583  15.4349    167.00
  79.2750  15.4349    155.00
  79.2917  15.4349    147.00
  79.3083  15.4349    141.00
  79.3250  15.4349    137.00
  79.3417  15.4349    133.00
  79.3583  15.4349    127.00
  79.3750  15.4349    125.00
  79.3917  15.4349    123.00
  79.4083  15.4349    127.00
  79.4250  15.4349    139.00
  79.4417  15.4349    151.00
  79.4583  15.4349    133.00
  79.4750  15.4349    123.00
  79.4917  15.4349    123.00
  79.5083  15.4349    225.00
  79.5250  15.4349    221.00
  79.5417  15.4349    127.00
  79.5583  15.4349    103.00
  79.5750  15.4349     95.00
  79.5917  15.4349     97.00
  79.6083  15.4349     93.00
  79.6250  15.4349     85.00
  79.6417  15.4349     83.00
  79.6583  15.4349     89.00
  79.6750  15.4349     89.00
  79.6917  15.4349     85.00
  79.7083  15.4349     79.00
  79.7250  15.4349     67.00
  79.7417  15.4349     57.00
  79.7583  15.4349     51.00
  79.7750  15.4349     53.00
  79.7917  15.4349     51.00
  79.8083  15.4349     43.00
  79.8250  15.4349     31.00
